id,title,description,filename,originalFilename,idThumbnail,contentType,idSource,conversion_status,userId,duration,viewCounter,created,shownInList,whishedStatus,sns,is_private,transcriptProcessId,taggingProcessId,external_id,thumbnail_url,disable_qa,oldFilename,eventAction,currentUserDomain,originalOwnerId
418,Introduction to dtSearch | Training | Relativity,"<p>Learn about Relativity's eDiscovery dtSearch options, tips &amp; resources. Including, boolean operators, proximity searching, fuzzy searching, &amp; more.</p>",77a88df08ed680c57ee8bd2d411e6403.jpg,https://www.relativity.com/ediscovery-training/self-paced/introduction-to-dtsearch/,"",15,1,20,14352,0,7,1603145337000,false,"",0,0,2580,2579,"","",false,77a88df08ed680c57ee8bd2d411e6403.jpg,"","",""
523,Career Development,Career Development,"","","",19,1,18,14076,"",0,1618959655000,false,"",0,1,"","","","",false,"","","",""
293,"Relativity Customer Success - Rebecca Schley, Seyfarth Shaw",<p>Relativity Customer Success - Analytics </p>,b277c7f96f682325a97ae191a9f1dbb3.jpg,https://www.youtube.com/watch?v=1O-7yP_nJnY,"",20,1,20,13689,0,2,1590509844000,false,"",0,0,2053,"","","",false,b277c7f96f682325a97ae191a9f1dbb3.jpg,"","",""
300,Blind spots: Challenge assumptions (2 minutes),"<p>Our brains are wired to make assumptions, which can sometimes be off base. We think it's an honest mistake; science calls it a blind spot.  This short video talks about the unconscious mind's influence on assumptions and decisions, and how our brains are wired to make shortcuts using past experiences to make assumptions.</p>",a3d46c1cd2215b3442d63714ef8ac49c.jpg,https://www.youtube.com/watch?v=BFcjfqmVah8,"",20,1,20,13988,0,5,1591810310000,false,"",0,0,2078,2077,"","",false,a3d46c1cd2215b3442d63714ef8ac49c.jpg,"","",""
353,Prism Flash Session,"<p>Karl Sobylak, Rob Hellewell, and John Olson led this informative Prism session on the new technology and how it is positioned to take the industry by storm.</p>",o_1edpmnv8b1f6u1gjd1p1f6tp1orka.mp4,Flash Session Prism-20200721 1802-3.mp4,8203,1,1,20,14276,3418,52,1595369324000,false,"",0,0,2288,2287,"","",false,o_1edpmnv8b1f6u1gjd1p1f6tp1orka.mp4,"","",""
323,Women LEAD Charter,"<p><span style=\"color:#48484a;font-family:'Open Sans', sans-serif;font-size:13px;\">Women LEAD Charter</span></p>",o_1edf5l35diml13j6qkkfot6fa.pdf,Women LEAD Charter.pdf,"",5,1,20,13689,"",9,1595015858000,false,"",0,0,2215,2216,"","",false,o_1edf5l35diml13j6qkkfot6fa.pdf,"","",""
71,02. Enrolling in a Webinar,<p>Brief overview of how to enroll into a webinar session using the Learning Calendar and lauch the webinar course.</p>,sc_2d88307f-dc87-7573-0df2-c1d9a8658dbe.mp4,sc_2d88307f-dc87-7573-0df2-c1d9a8658dbe.mp4,"",1,1,20,13689,133,152,1563202916000,false,"",0,0,4283,4282,"","",false,sc_2d88307f-dc87-7573-0df2-c1d9a8658dbe.mp4,"","",""
251,Term Iteration Log (TIL) Best Practices Part 1: Creating a new TIL,<p>This video goes over the why and how of TIL creation.</p>,o_1e5bh2flnaq2ike135u1cns1qn4a.mp4,TIL Best Practices Part 1.mp4,8111,1,1,20,14006,1068,30,1586303680000,false,"",0,0,1909,1908,"","",false,o_1e5bh2flnaq2ike135u1cns1qn4a.mp4,"","",""
494,03/15/2021 Lunch & Learn - Request Overview,"Request OverviewCassie Blum conducts an excellent session on how to create your own requests in InSite, make your own templates for future requests, and utilize the comments tracking for case history.",df0527464732ba6c83d9981f8ddc61821c0f11541552531715.mp4,LunchLearn1.mp4,"",1,1,20,14409,2716,19,1615922628000,false,"",0,0,2965,2966,"","",false,df0527464732ba6c83d9981f8ddc61821c0f11541552531715.mp4,"","",""
173,Employee Training – LeaveLogic,"<p><span style=\"background-color:transparent;border:0px none #5bb745;color:#5bb745;margin:0px;padding:0px;vertical-align:baseline;\">Confidential Leave Planning</span></p>
<p style=\"background-color:transparent;border:0px none #777777;color:#777777;font-family:'Open Sans';font-size:16px;line-height:26.56px;margin:0px 0px 20px;padding:0px;vertical-align:baseline;\">With powerful self-service tools, you can navigate your benefits easily and plan the leave you want before disclosure of a life event.</p>
<p><span style=\"background-color:transparent;border:0px none #5bb745;color:#5bb745;margin:0px;padding:0px;vertical-align:baseline;\">What benefits are available to me?</span></p>
<p style=\"background-color:transparent;border:0px none #777777;color:#777777;font-family:'Open Sans';font-size:16px;line-height:26.56px;margin:0px 0px 20px;padding:0px;vertical-align:baseline;\">Benefits such as healthcare, employee assistance programs, as well as state and local regulations are all consolidated in one convenient location.</p>
<p><span style=\"background-color:transparent;border:0px none #5bb745;color:#5bb745;margin:0px;padding:0px;vertical-align:baseline;\">How much time can I take off?</span></p>
<p> </p>
<p style=\"background-color:transparent;border:0px none #777777;color:#777777;font-family:'Open Sans';font-size:16px;line-height:26.56px;margin:0px 0px 20px;padding:0px;vertical-align:baseline;\">All policies and programs become transparent helping you decide how to incorporate family and work.</p>",7212fadd6bdaef6c74961cf1fbec662c,http://leavelogic.com/training,"",15,1,20,13111,0,2,1573827272000,false,"",0,0,1616,1617,"","",false,7212fadd6bdaef6c74961cf1fbec662c,"","",""
545,Walmart Dashboard | How To Generate The Collections Dashboard,<p>In depth steps of how to create the collections dashboard.</p>,1f81db01-cb8e-c3d0-2ce5-cb12351091961537428201.mp4,1f81db01-cb8e-c3d0-2ce5-cb1235109196.mp4,"",1,1,20,13915,2245,7,1622593488000,false,"",0,0,3617,"","","",false,1f81db01-cb8e-c3d0-2ce5-cb12351091961537428201.mp4,"","",""
566,Lighthouse Cultural Interview Questions,<p>Lighthouse Cultural Interview Questions</p>,eb4014609ddd8129b9db19f86ff39925373875379.docx,Lighthouse Cultural Interview Questions.docx,"",2,1,20,13106,"",37,1625753038000,false,"",0,0,3758,3759,"","",false,"","","",""
417,Manager Info,manager,"","","",19,1,18,13731,"",0,1602791444000,false,"",0,1,"","","","",false,"","","",""
139,InSIte Billing/Time Training,<p>A training on InSite Billing/Time Training. This is particularly helpful for RS.</p>,sc_080265dc-f514-c370-1cbe-2e56c2066e98.mp4,sc_080265dc-f514-c370-1cbe-2e56c2066e98.mp4,"",1,1,20,14086,1184,28,1569421478000,false,"",0,0,"","","","",false,sc_080265dc-f514-c370-1cbe-2e56c2066e98.mp4,"","",""
401,Instructional Design Foundations,"<p>Use this guide to learn the foundations of designing and developing learning experiences:</p>
<p>-What is instructional design?</p>
<p>-Methodologies and principles for learning development.</p>
<p>-User Centered Design for learning.</p>
<p>-Design Thinking.</p>
<p>-Instructional Design processes and tools.</p>",bdb4598b9918d2227f3f796fff63796b,https://360.articulate.com/review/content/5b0e4add-5313-4955-b045-c37e4b7f0341/review,"",15,1,20,13586,0,3,1600297691000,false,"",0,0,2462,2461,"","",false,bdb4598b9918d2227f3f796fff63796b,"","",""
563,LH Global Leadership Competency Interview Question Guide- LEADER OF LEADERS,<p>LH Global Leadership Competency Interview Question Guide- LEADER OF LEADERS</p>,e8097598d4079c9781fe9cbf0a7a198a529248732.docx,LH Global Leadership Competency Interview Question Guide- LEADER OF LEADERS.docx,"",2,1,20,13106,"",13,1625752732000,false,"",0,0,3745,3746,"","",false,"","","",""
537,To Do,To Do,"","","",19,1,18,14516,"",0,1622004314000,false,"",0,1,"","","","",false,"","","",""
584,How Micro-Investigations Can Boost Supply-Chain Compliance,"<p>How Micro-Investigations Can Boost Supply-Chain Compliance</p><p>By Eric Pender</p><p>February 3, 2021</p>",cb1837cec15d1dba5be1a57e02160e7a500775351.pdf,Using Micro-Investigations to Boost Supply-Chain Compliance in the Pandemic _ SupplyChainBrain.pdf,"",5,1,20,13912,"",197,1625937068000,false,"",0,0,3834,3835,"","",false,"","","",""
689,Malbek Training for Sales Enablement - Module 1,"<p>Creating, Reviewing, and Sending Contracts for Negotiation (05.10.2022)</p>",3d3759b6f31ab1f9658b49e5c122a921b0a5027e1856348820.mp4,Malbek Training _ Module 1 (Required)-20220510_140730-Meeting Recording.mp4,"",1,1,20,15219,1704,7,1652219564000,false,"",0,0,4773,4772,"","",false,3d3759b6f31ab1f9658b49e5c122a921b0a5027e1856348820.mp4,create,lighthouseglobal.docebosaas.com,""
586,Biden Administration Expected to Expand Enforcement; Pandemic Grants Targeted,"<p>Biden Administration Expected to Expand Enforcement; Pandemic Grants Targeted</p><p>Relias Media</p><p>February 16, 2021</p>",976c7062942c52f720b22b58230298532099216002.pdf,Biden Administration Expected to Expand Enforcement; Pandemic Grants Targeted _ 2021-02-16.pdf,"",5,1,20,13912,"",213,1625937239000,false,"",0,0,3838,3839,"","",false,"","","",""
262,BRAINSPACE PRODUCT DEMO 1,"<p>Brainspace Demonstration - Nazir Shwayhat, Brainspace Product Manager</p>",e9ad7942728262f039be14ff58b5d36e.jpg,https://www.youtube.com/watch?v=jEFtIKmBoTU&feature=youtu.be,"",20,1,20,13689,0,13,1587058950000,false,"",0,0,1941,1940,"","",false,e9ad7942728262f039be14ff58b5d36e.jpg,"","",""
277,Watch by 4/28,Coaching Culture,"","","",19,1,18,13766,"",0,1588026453000,false,"",0,1,"","","","",false,"","","",""
695,Malbek Training for Sales Enablement- Module 3 - Reference Slides,"<p>General Template, Third-Party Paper, Relationships, and Additional Guidance </p>",f3c0fc138491ae39cd54e61201626feb1080125081.pptx,SE_Malbek Training - General Template and Third-Party Paper.pptx,"",4,1,20,15219,"",92,1652383467000,false,"",0,0,4839,4841,"","",false,"",update,lighthouseglobal.docebosaas.com,""
680,CS Training - Updated User / Group Request Process,"<p>Please see the below KB's for additional information: </p><p> <a href=\"https://lhediscoveryprod.service-now.com/kb?id=kb_article_view&amp;sysparm_article=KB0016692\" target=\"_blank\" rel=\"noreferrer noopener\">KB0016692 - Standard Permissions Groups</a></p><p> <a href=\"https://lhediscoveryprod.service-now.com/kb?id=kb_article_view&amp;sysparm_article=KB0016720\" target=\"_blank\" rel=\"noreferrer noopener\">KB0016720 - File a User Request</a></p><p><a href=\"https://lhediscoveryprod.service-now.com/kb?id=kb_article_view&amp;sysparm_article=KB0016735\" target=\"_blank\" rel=\"noreferrer noopener\"> KB0016736 - Create, Modify, &amp; Disable Users</a></p><p> <a href=\"https://lhediscoveryprod.service-now.com/kb?id=kb_article_view&amp;sysparm_article=KB0016832\" target=\"_blank\" rel=\"noreferrer noopener\">KB0016832 - Request Group Creation or Modification</a></p><p> <a href=\"https://lhediscoveryprod.service-now.com/kb?id=kb_article_view&amp;sysparm_article=KB0016730\" target=\"_blank\" rel=\"noreferrer noopener\">KB0016730 - Create a User Permission Group</a></p>","",https://lighthouseglobal.docebosaas.com/learn/course/8457/cs-training-updated-user-group-request-process-march-1-2022?generated_by=13106&hash=0d8c3e76275b9faad8aeb4f813449f9bbc0506bb,"",15,1,20,13106,"",1,1649877695000,false,"",0,0,4708,4707,"","",false,"","",lighthouseglobal.docebosaas.com,""
572,Lighthouse Global Expert Solutions Interview Questions,<p>Lighthouse Global Expert Solutions Interview Questions</p>,2f1ea4d9b536ee780195416d13e5083a2083876602.docx,Lighthouse Global Expert Solutions Interview Questions.docx,"",2,1,20,13106,"",45,1625754036000,false,"",0,0,3782,3783,"","",false,"","","",""
61,Speed up Innovation with Design Thinking | Guido Stompff | TEDxVenlo,"<p>Learn by creating!</p>
<p>Innovation made simple, that is Guido's passion. Elements of design thinking are the core of his idea. In 2005 I attended a lecture delivered by a famous Dut...</p>",690c841d3404534ba34e1a781883152e.jpg,https://www.youtube.com/watch?v=ZBxZC9I6xyk,"",20,1,20,13586,0,6,1561738690000,false,"",0,0,488,487,"","",false,690c841d3404534ba34e1a781883152e.jpg,"","",""
330,2019.07 Policy Change and Influencing Others,"<p><span style=\"font-size:11pt;font-family:Calibri, sans-serif;\">Policy change and influencing others led by Debora Motyka Jones</span></p>",o_1edmv7h90nvv1l7o1vn81aeljh8a.pptx,WLEAD Policy Change.pptx,"",4,1,20,13689,"",1,1595277560000,false,"",0,0,2232,2233,"","",false,o_1edmv7h90nvv1l7o1vn81aeljh8a.pptx,"","",""
165,Episode 002: Six Tactics to Effectively Network Internally at an Organization,<p>The blog referenced in this episode can be found: https://lighthouseglobal.com/2019/10/22/six-tactics-to-effectively-network-internally-at-an-organization/</p>,o_1dp607h1u5lr17qv10qe1ms41t90a.mov,Recruiting Channel Episode 2 (2).mov,8086,1,1,20,13851,147,12,1573233346000,false,"",0,0,1596,1595,"","",false,o_1dp607h1u5lr17qv10qe1ms41t90a.mov,"","",""
398,Relativity | Imaging Tips and Troubleshooting,"<p>This webinar provides an overview of the Relativity imaging lifecycle, explores some of the key components, and offers some troubleshooting tips for when things don't go as planned. Learn more.</p>",979907f5c15db1e2cd492759f4aec6e6.jpg,https://www.relativity.com/ediscovery-training/self-paced/imaging-tips-and-troubleshooting/,"",15,1,20,14243,0,5,1599694569000,false,"",0,0,2436,2435,"","",false,979907f5c15db1e2cd492759f4aec6e6.jpg,"","",""
175,LeaveLogic-Create Account,"<p><span style=\"font-size:11pt;font-family:Calibri, sans-serif;\">Link to access the site and create an account.</span></p>",55c8ed90de327aa789c51427c0c53a62,https://lighthouse.leavelogic.com/,"",15,1,20,13111,0,3,1573828299000,false,"",0,0,1620,1621,"","",false,55c8ed90de327aa789c51427c0c53a62,"","",""
690,Malbek Training for Sales Enablement- Module 1 - Reference Slides,"<p>Step by step PowerPoint reference slides on Creating, Reviewing, and Sending Contracts for Negotiation (05.10.2022)</p>",93fe11f4d0cbffb160859ba52578e832118442159.pptx,"SE_Malbek Training - Creating, Reviewing, Sending for Negotiation_Final.pptx","",4,1,20,15219,"",87,1652220723000,false,"",0,0,4770,4774,"","",false,"",create,lighthouseglobal.docebosaas.com,""
116,Relativity Pre-Processed Upload,<p>Here we go through a basic upload into Relativity involving pre-processed data.</p>,o_1djflmbtp4731ibq1at316nt8i4a.mp4,Pre-Processed Date Upload 2019-08-29.mp4,8078,1,1,20,14006,858,17,1567115391000,false,"",0,0,1395,"","","",false,o_1djflmbtp4731ibq1at316nt8i4a.mp4,"","",""
151,The Backwards Brain Bicycle - Smarter Every Day 133,"<p>Knowledge does not equal understanding. When you are learning something new, trying to change a process or invent a product, it feels hard, odd or funny. Stay focused on the new path or your brain will take you back to where it's comfortable.</p>",c45ce5357610213887e03f037317a145.jpg,https://youtu.be/MFzDaBzBlL0,"",20,1,20,14142,0,13,1571263394000,false,"",0,0,1538,1537,"","",false,c45ce5357610213887e03f037317a145.jpg,"","",""
30,The Crucial Role Of The Project Manager In eDiscovery,"<p>Dealing with ediscovery is complex, and the details to be handled are endless.</p>",60c6672de87539887156b575b76ac37a.jpg,https://abovethelaw.com/2017/09/the-crucial-role-of-the-project-manager-in-ediscovery/,"",15,1,20,13689,0,12,1561477341000,false,"",0,0,350,349,"","",false,60c6672de87539887156b575b76ac37a.jpg,"","",""
543,Top 10 Things (That Speed Up a Contract). Tips from the Legal team,<p>This presentation and embedded “cheat sheets” were created by Legal to help Sales and Sales Enablement identify and understand the areas that can slow down a contract’s review time and provide ways to avoid those slow-downs in order to speed up their contract!</p>,72737c87fdfc5acd2cc527966760145d791208027.pptx,Top 10 Things - Contract Process.pptx,"",4,1,20,14347,"",285,1622584248000,false,"",0,0,3980,3981,"","",false,"","","",""
290,Financial Wellness: Available Resources and the CARES act,"<p class=\"MsoListParagraph\" style=\"text-indent:-.25in;\"><span style=\"font-family:Symbol;\"><span>·<span style=\"font:7pt 'Times New Roman';\">       </span></span></span>Discussion on the current state of the financial markets</p>
<p class=\"MsoListParagraph\" style=\"text-indent:-.25in;\"><span style=\"font-family:Symbol;\"><span>·<span style=\"font:7pt 'Times New Roman';\">       </span></span></span>What is the CARES act and what are the provisions that impact 401k plans</p>
<p class=\"MsoListParagraph\" style=\"text-indent:-.25in;\"><span style=\"font-family:Symbol;\"><span>·<span style=\"font:7pt 'Times New Roman';\">       </span></span></span>Addressing employee questions.</p>",o_1e8kcf9ul9fm198jf831t8hteba.mp4,Financial Wellness Available Resources and the CARES act-20200512 1600-1.mp4,8129,1,1,20,14116,3443,19,1589822069000,false,"",0,0,2044,2043,"","",false,o_1e8kcf9ul9fm198jf831t8hteba.mp4,"","",""
301,Blind spots: Enhance objectivity (3 minutes),"<p>First impressions can block objectivity, which can cause missed opportunities. Sometimes wanting to be \"right\" can take us in the wrong direction.  This short video provides an overview of the halo and the horns effect and confirmation bias.</p>",56a54645721ee6cf8100611386b7fb1b.jpg,https://www.youtube.com/watch?v=Pn5qOgz8dqs,"",20,1,20,13988,0,3,1591810542000,false,"",0,0,2080,2079,"","",false,56a54645721ee6cf8100611386b7fb1b.jpg,"","",""
234,Processing Training - Core Training,"<p>A complete workview of core workflow for processing. Staging, Staging QC, ME Handling, Run Datanumen, Creating Datasets, Core Incident Response & Escalations.</p>",sc_a6c5b618-5423-e8b4-bb3f-1cae9a315ed4.mp4,sc_a6c5b618-5423-e8b4-bb3f-1cae9a315ed4.mp4,"",1,1,18,13612,713,3,1584150766000,false,"",0,0,1861,1860,"","",false,sc_a6c5b618-5423-e8b4-bb3f-1cae9a315ed4.mp4,"","",""
681,Insite,Insite Learning,"","","",19,1,18,14109,"",0,1649959713000,false,"",0,1,"","","","",false,"","","",""
105,Running a Textual Near Duplicate Identification Set,"<p>This video will give you an overview of what Textual Near Duplicate Detection is, and how to run a Textual Near Duplicate set in Relativity. This is one of t...</p>",c9ab8577965856ce13c502d5c82f3514.jpg,https://youtu.be/fc1Kq74GsSc,"",20,1,20,13689,0,2,1566243912000,false,"",0,0,1279,1278,"","",false,c9ab8577965856ce13c502d5c82f3514.jpg,"","",""
268,Conceptual Analytics - Focus 4.16.2020,"<p>Conceptual Analytics training for Focus team on April 16th, 2020. </p>",o_1e62fk47he3d1cku1j5t1m6t1i0ta.mp4,Conceptual Analytics - Focus 4.16.2020.mp4,8123,1,1,20,13106,2533,9,1587073913000,false,"",0,0,1958,1957,"","",false,o_1e62fk47he3d1cku1j5t1m6t1i0ta.mp4,"","",""
204,"Premera 101: How to better use your Premera plan, tools and resources","<p><span style=\"font-size:8.5pt;font-family:Verdana, sans-serif;color:#000000;\">Total Rewards is proud to present a monthly lunch and learn series to help you make the best use of the benefits offered at Lighthouse.</span></p>
